Title,URL,Price,Location,Image,Offer type,Rooms,Area,Price per m²
Dom w Warszawie,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-w-warszawie-ID4sUJU,1 631 000 zł,"ul. Skwierzyńska 3, Radość, Wawer, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im05ajl4dm1lMDIybzEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.JDw2B-FOAEb-Sr7VHeZUktIvQLHwfgTlX_-PzRyYlts/image;s=655x491;q=80,"Dom Aukcyjny Mariola Nosko
Biuro nieruchomości",9 pokoi,275 m²,5931 zł/m²
"Dom, Choszczówka, 133 m2, przy Mehoffera, segm. B2",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-choszczowka-133-m2-przy-mehoffera-segm-b2-ID4sSmg,1 590 000 zł,"Choszczówka, Białołęka, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjViOTF1M2V4dnQ1MS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.CZ6DrfEzD8SAP6U_mgdv12Pa3ef4FvRXA-tS-iNp2R4/image;s=655x491;q=80,"ALL Estate
Biuro nieruchomości",5 pokoi,133.36 m²,11 923 zł/m²
"Dom, Choszczówka, 133 m2, przy Mehoffera, segm. B2",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-choszczowka-133-m2-przy-mehoffera-segm-b2-ID4sSme,1 590 000 zł,"Choszczówka, Białołęka, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImpldXk1ODI2ZDhlNjMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.O-wypzMgH-d5tPfGKGnNnpscsxj7ocF3wgr-T9s9DqQ/image;s=655x491;q=80,"ALL Estate
Biuro nieruchomości",5 pokoi,133.36 m²,11 923 zł/m²
"Dom, Choszczówka, 133 m2, przy Mehoffera, segm. B2",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-choszczowka-133-m2-przy-mehoffera-segm-b2-ID4sSmd,1 570 000 zł,"Choszczówka, Białołęka, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InpldXpreGphdG1haS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.WCISdw0QFcXnEGSZhpb8yzXyCqb-pjgS8XlqkfuoGI0/image;s=655x491;q=80,"ALL Estate
Biuro nieruchomości",5 pokoi,133.36 m²,11 773 zł/m²
"Dom, Choszczówka, 133 m2, przy Mehoffera, segm. B1",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-choszczowka-133-m2-przy-mehoffera-segm-b1-ID4sSm8,1 660 000 zł,"Choszczówka, Białołęka, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImdzZDJ4OGNyajllcjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.1C8TaFTB_gSMImyBXwEGtVh1FDme34JEvCis9mPDtsc/image;s=655x491;q=80,"ALL Estate
Biuro nieruchomości",5 pokoi,133.36 m²,12 448 zł/m²
,https://www.otodom.plhttps://www.otodom.pl/hpr/pl/oferta/dom-233-60-m-warszawa-ID4tekN,,,,,N/A,N/A,N/A
"Dom, Choszczówka, 133 m2, przy Mehoffera, segm. B2",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-choszczowka-133-m2-przy-mehoffera-segm-b2-ID4sSm4,1 660 000 zł,"Choszczówka, Białołęka, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imltc3RwZzMyOG81eDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.BPZKGqxae_jlkkhPgjDzl_mH445rrGyuoE9x3SgdK7Y/image;s=655x491;q=80,"ALL Estate
Biuro nieruchomości",5 pokoi,133.36 m²,12 448 zł/m²
Bliźniak Na Wawrze 170M2,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/blizniak-na-wawrze-170m2-ID4qkxB,1 599 000 zł,"ul. Zasadowa, Radość, Wawer, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJwZnFla2V4cnlyODItRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.Q8DTYRGkVXgGm-iGC6-WnZmjY-6khQnJPweZslZuY6U/image;s=655x491;q=80,"THE Capital
Biuro nieruchomości",5 pokoi,170 m²,9406 zł/m²
"Dom, 278 m², Warszawa",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-278-m-warszawa-ID4sFNS,2 090 000 zł,"ul. Lusińska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im56bDRmMTc1NzF6cC1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.hS29kCFP6-NBKBPW1uEUL5m4KwCUohIA_am5NqXDJvw/image;s=655x491;q=80,"Inwesta
Biuro nieruchomości",7 pokoi,278 m²,7518 zł/m²
Żoliborz Oficerski Wolnostojąca Willa Po Remoncie,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/zoliborz-oficerski-wolnostojaca-willa-po-remoncie-ID4sQmg,12 500 000 zł,"Stary Żoliborz, Żoliborz, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjI5cTIxdmY2anhqdS1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.Eeaga55DlhrZ3BGIPhq8mWcfdL7HQiXKLuW94qJe7KQ/image;s=655x491;q=80,"UNI-GROUP Nieruchomości
Biuro nieruchomości",5 pokoi,400 m²,31 250 zł/m²
Ostatni etap wykończenia! Zapraszamy!,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/ostatni-etap-wykonczenia-zapraszamy-ID4nmDH,1 390 000 zł,"Międzylesie, Wawer, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZheWhtZjU3M3Jtdi1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.yLGmaF9LiMG_GcA8NWBaYzCk1RUWbuIljZ0YUG6dHqg/image;s=655x491;q=80,"Stołeczne Centrum Nieruchomości
Biuro nieruchomości",4 pokoje,128 m²,10 859 zł/m²
Dom przy Rezerwacie Przyrody Las Kabacki,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-przy-rezerwacie-przyrody-las-kabacki-ID4sjyT,5 210 000 zł,"Pyry, Ursynów, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InA4Mzh4am1lenFiMzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.VXS3WKVxE1cHtB4HI_lc9GhzQvSWOXB2yZzDn-eQpA8/image;s=655x491;q=80,"Vilea Property Boutique
Biuro nieruchomości",6 pokoi,209 m²,24 928 zł/m²
Dopuszczalna zabudowa wielorodzinna,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dopuszczalna-zabudowa-wielorodzinna-ID4sP2k,1 750 000 zł,"Zacisze, Targówek, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtkY2R6M2wzaHgycDItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.QP3H8tNSsl98MbfXYV3kYAIhIjsojeK5c-DBVU3wkdU/image;s=655x491;q=80,"BRACIA STRZELCZYK Agnieszka Strzelczyk
Biuro nieruchomości",4 pokoje,140 m²,12 500 zł/m²
Luksusowe Domy Bliźniacze w Wilanowie,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/luksusowe-domy-blizniacze-w-wilanowie-ID4sNXB,2 699 000 zł,"ul. Bruzdowa, Zawady, Wilanów, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imo5dmlvb3FxOHJtNDItRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.Qc_yxpLZYz6S2wA58VpgyDWHympOexLCuocbvPHuZ3w/image;s=655x491;q=80,"En Casa Premium Real Estate
Biuro nieruchomości",6 pokoi,310 m²,8706 zł/m²
Przestronny Dom Na Sprzedaż W Białołęce,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/przestronny-dom-na-sprzedaz-w-bialolece-ID4sNMZ,2 800 000 zł,"ul. Małopolska, Brzeziny, Białołęka, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Indtend1MnMyZGIzOTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.urkfHCByFIZ-danmTiohFYy0BVDnjl58mdJm09GASHA/image;s=655x491;q=80,"Preston Nieruchomości
Biuro nieruchomości",5 pokoi,220 m²,12 727 zł/m²
Zamieszkaj na zielonym Żoliborzu.,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/zamieszkaj-na-zielonym-zoliborzu-ID4sNa3,2 600 000 zł,"ul. Kolektorska, Marymont-Kaskada, Bielany, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjA1cTJlMHk0NXN4My1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.8ZFC3KW5Ftg6o4pytGe9oPUWyDKa2C1tvoJB-2eyOUQ/image;s=655x491;q=80,"Metrohouse Franchise S.A.
Biuro nieruchomości",5 pokoi,213.69 m²,12 167 zł/m²
"Bliźniak 200 M2, Działka 490M2, Grochów",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/blizniak-200-m2-dzialka-490m2-grochow-ID4sM4h,3 500 000 zł,"Gocławek, Praga-Południe, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtpbGlpOHBmeHF3Yy1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.32hn3ZYawJgStX5pzYz2mwx4ADdHXezuLYXHo9Wdjwg/image;s=655x491;q=80,"JC Partners Nieruchomości
Biuro nieruchomości",5 pokoi,200 m²,17 500 zł/m²
"Dom 185m2, 6 pok., 105m2 ogródek, Przedsprzedaż",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-185m2-6-pok-105m2-ogrodek-przedsprzedaz-ID4sM4g,1 469 000 zł,"ul. Mochtyńska, Kobiałka, Białołęka, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InR0MDJreWV4ZzFocS1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.5K27t_9OywnK7temf5ZUtiUNTYwEE7yBERKeRm66m5s/image;s=655x491;q=80,"Północ Nieruchomości Franczyza
Biuro nieruchomości",6 pokoi,185 m²,7941 zł/m²
"Gotowy ENERGOOSZCZĘDNY pompa ciepła, rekuperacja..",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/gotowy-energooszczedny-pompa-ciepla-rekuperacja-ID4sM49,1 400 000 zł,"Okęcie, Włochy, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InBxdXB5ZDR0MmJ1dC1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.pLdImnDZ3mgniOm5jUlxXX82UxC9AVqhGKPGnTnZ5rk/image;s=655x491;q=80,"KPG Development Sp. Z O.O.
Biuro nieruchomości",5 pokoi,156 m²,8974 zł/m²
"Segment skrajny, 194m2 ogródek, Przedsprzedaż",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/segment-skrajny-194m2-ogrodek-przedsprzedaz-ID4sLYr,1 599 000 zł,"ul. Mochtyńska, Kobiałka, Białołęka, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjQ0Nnhsbnl2eWpuOTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.aMe29Nsa5zRtyQUjqLpPmG1H-RUL3uHsJ0fzMsOYYLI/image;s=655x491;q=80,"Północ Nieruchomości Franczyza
Biuro nieruchomości",6 pokoi,185 m²,8643 zł/m²
Połowa Bliżniaka Na Starym Wilanowie,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/polowa-blizniaka-na-starym-wilanowie-ID4sKqj,2 300 000 zł,"Wilanów Niski, Wilanów, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InJ6Z3NuNmYydzlxazItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.O5j-AgysR3uU4fRctLj_UAqgaG5pGMStR37K0S-9Rmc/image;s=655x491;q=80,"UNI-GROUP Nieruchomości
Biuro nieruchomości",6 pokoi,263 m²,8745 zł/m²
Dom Dla Rodziny Dwupokoleniowej * 2 Osobne Lokale,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-dla-rodziny-dwupokoleniowej-2-osobne-lokale-ID4sJyB,3 390 000 zł,"Radość, Wawer, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjA3YXY1OW9tdDU3cy1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.88TJF1c9T29X9MiCKOmuefLuNoLACpEfuPpshmEJ_ks/image;s=655x491;q=80,"Miltons Nieruchomości
Biuro nieruchomości",10 pokoi,367.5 m²,9224 zł/m²
Dom Do Remontu Ursus Z Dużą Działką,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-do-remontu-ursus-z-duza-dzialka-ID4sJ4a,1 420 000 zł,"Czechowice, Ursus, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjlkNGZrYjUxcmk0MDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.4a313PdZAZHBP-AKjXp7KBG36q1xDK5KWChkQicZEEc/image;s=655x491;q=80,"Hampton Home Nieruchomości
Biuro nieruchomości",2 pokoje,100 m²,14 200 zł/m²
"Duży potencjał aranżacyjny!Ładna działka,duże okna",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/duzy-potencjal-aranzacyjny-ladna-dzialka-duze-okna-ID4nCP1,4 900 000 zł,"Powsinek, Wilanów, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InR5OHUzamUwMmpqeC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.eElQwttZkplXkxyyWxtDZFKIL9fCXnmbhO5qItYmdh8/image;s=655x491;q=80,"Delago.pl Sp z.o.o
Biuro nieruchomości",6 pokoi,485 m²,10 103 zł/m²
Bliźniak 5 pokoi 160m2 / Wawer,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/blizniak-5-pokoi-160m2-wawer-ID4sGYz,2 499 000 zł,"ul. Przewodowa, Nadwiśle, Wawer, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InBreW1hNnZ3dGEydTEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.0IlLJZ_WGrq2G7duHu1GHan10vWB1gIwgOd1lOugEHc/image;s=655x491;q=80,"Warsaw Center of Properties
Biuro nieruchomości",5 pokoi,165 m²,15 145 zł/m²
Dobra lokalizacja do zamieszkania,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dobra-lokalizacja-do-zamieszkania-ID4sFXF,2 900 000 zł,"Anin, Wawer, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtyY2J3bTlydTdnYjItRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.idwCoI7TTOFcb9eWa5n5OpDr0W9xeLJ1bA-k-5LwYHM/image;s=655x491;q=80,"EMMERSON
Biuro nieruchomości",8 pokoi,350 m²,8286 zł/m²
Nowoczesny dom w zabudowie szeregowej skrajny,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/nowoczesny-dom-w-zabudowie-szeregowej-skrajny-ID4sFtf,2 100 000 zł,"Zacisze, Targówek, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InA5bDQ1M25hdm5wdjItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.8Oy-h6xYMhSDYK4W-ezhm0Egvn3dNhvGVS3QPLYtLxY/image;s=655x491;q=80,"MAXON Nieruchomości
Biuro nieruchomości",4 pokoje,166.09 m²,12 644 zł/m²
Międzylesie - Dom Szeregowy Stan Deweloperski,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/miedzylesie-dom-szeregowy-stan-deweloperski-ID4sF1I,1 300 000 zł,"Międzylesie, Wawer, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InR5bmNnM3MzemtlNi1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.cSg4VL1YsMJHbY1GdJG0BDAmi1byMUflEW-krcS4LsQ/image;s=655x491;q=80,"Bracia Strzelczyk Nieruchomości
Biuro nieruchomości",4 pokoje,149 m²,8725 zł/m²
"Bliźniak 4 pok., pow 120 m2, 2 m.p.",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/blizniak-4-pok-pow-120-m2-2-m-p-ID4pEpx,1 249 000 zł,"ul. Dębowa, Choszczówka, Białołęka, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjJpanAya3NrajM4di1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.KN0_t4RLNaNmBe106pyLu8TZKr8DMRE3wXx1Bpv5Il4/image;s=655x491;q=80,"HOMELAND Biuro Sprzedaży Deweloperskiej
Biuro nieruchomości",4 pokoje,120 m²,10 408 zł/m²
Klasyczny i funkcjonalny dom w Powsinie,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/klasyczny-i-funkcjonalny-dom-w-powsinie-ID4sE5z,4 000 000 zł,"ul. Zapłocie, Powsin, Wilanów, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InAxYWl2cHc4dXduYzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.y881tza9f9YvN6rli7uIeZ_Fi6k4cE_wyHDElo-K3-A/image;s=655x491;q=80,"Nasz Wilanów Nieruchomości
Biuro nieruchomości",7 pokoi,340 m²,11 765 zł/m²
"Dom, Unikalna Oferta, Złap Okazję",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-unikalna-oferta-zlap-okazje-ID4qUog,2 849 000 zł,"ul. Poprawna, Las, Wawer, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijh3NjRpN3p3eTNzcTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.ybw3hy2G6ZM30djhnqVQk_carGYKnJxZ9SeKdm3a_oQ/image;s=655x491;q=80,"WWL-nieruchomości
Biuro nieruchomości",5 pokoi,230 m²,12 387 zł/m²
Nowoczesny dom wolnostojący | działka 1300m2,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/nowoczesny-dom-wolnostojacy-dzialka-1300m2-ID4rTs9,4 500 000 zł,"ul. Rosy, Powsin, Wilanów, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImV1N2tnbzFtdXN3MjItRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.eDFNVQNYXWUrmp6wtBiFWXt9Q1T7FKUW0ehzIxyFLpY/image;s=655x491;q=80,"En Casa Premium Real Estate
Biuro nieruchomości",5 pokoi,320 m²,14 063 zł/m²
Dom Targówek- blisko metra- na inwestycję-mieszkan,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/dom-targowek-blisko-metra-na-inwestycje-mieszkan-ID4oFzE,1 850 000 zł,"ul. Gilarska, Zacisze, Targówek, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVtOHI5b3I1OGU2YzItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.lE4hgYZURu4rTI2mmBAgEfM_9-PG9tw7vJvSe1hFbS4/image;s=655x491;q=80,"Imperium Nieruchomości
Biuro nieruchomości",8 pokoi,260 m²,7115 zł/m²
Wolnostojący/Urokliwy/ 1200M2 Dzialki!,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/wolnostojacy-urokliwy-1200m2-dzialki-ID4nnmw,2 990 000 zł,"Powsin, Wilanów, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inkwb3oyNXVhMmdhajEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.TVP3VhLUOvNgGpEXQcg4IZwE6xP-YEYVOIc097AC1s0/image;s=655x491;q=80,"Avenue Estate Sp. z o.o.
Biuro nieruchomości",6 pokoi,145.9 m²,20 493 zł/m²
"Pompa ciepła, rekuperacja! Dom dostępny od ręki!",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/pompa-ciepla-rekuperacja-dom-dostepny-od-reki-ID4sA3s,1 400 000 zł,"Pyry, Ursynów, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImN6aXkzaXl4amtnZTEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.g6fb2lhaINHwDUhuMnm0VF-NQic_t9B3nOXSe4EkUaU/image;s=655x491;q=80,"KPG Development Sp. Z O.O.
Biuro nieruchomości",5 pokoi,156 m²,8974 zł/m²
Wygodny dom z dużym potencjałem 0%,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/wygodny-dom-z-duzym-potencjalem-0-ID4nVfJ,2 300 000 zł,"Radość, Wawer, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ind0ZHptOGVvbXVkZTItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.p9ChyQQzKs_fHEKPsK4-uXeKDPfUUjXiZVM4w-4Mc9I/image;s=655x491;q=80,"Anna Głębicka Nieruchomości Radość
Biuro nieruchomości",5 pokoi,396 m²,5808 zł/m²
Jedyna w swoim rodzaju willa w Radości,https://www.otodom.plhttps://www.otodom.pl/pl/oferta/jedyna-w-swoim-rodzaju-willa-w-radosci-ID4rr9e,7 990 000 zł,"ul. Wilgi, Radość, Wawer, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InhlM2xtOXR5aDdyZi1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.7dagNCIZIqa8IqL5SbZ7C5ZXLSIDqf1yxOr3PBYwCOQ/image;s=655x491;q=80,"En Casa Premium Real Estate
Biuro nieruchomości",6 pokoi,430 m²,18 581 zł/m²
"Nowy Segment Skrajny, Oddalony Od Ulicy",https://www.otodom.plhttps://www.otodom.pl/pl/oferta/nowy-segment-skrajny-oddalony-od-ulicy-ID4qKoe,2 850 000 zł,"ul. Syta, Zawady, Wilanów, Warszawa, mazowieckie",https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ino2bHlha3R2ampjMzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.KFW4_dTr9BKIpnXYjwYkQfo1NA22l5Yoe-tpScdck2E/image;s=655x491;q=80,"Eurovilla Wilanów Sp. z o.o.
Biuro nieruchomości",5 pokoi,228 m²,12 500 zł/m²
